1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.109239470445687914e+02,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.109239470445687914e+02,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,9.160476606193066473e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.109239470445687914e+02,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,-3.247295122405021051e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00,1.460402700619508609e+00
